place,date,verification_status,emulator,platform,region,realtime
442,2014-03-23,verified,False,v06dk3e4,o316x197,5581
442,2017-10-20,verified,False,v06dk3e4,pr184lqn,5581
442,2018-04-09,verified,False,v06dk3e4,pr184lqn,5581
445,2020-07-03,verified,False,v06dk3e4,pr184lqn,5586
446,2020-12-12,verified,False,v06dk3e4,e6lxy1dz,5588
447,2019-03-16,verified,False,v06dk3e4,o316x197,5594
448,2016-03-07,verified,False,4p9z06rn,e6lxy1dz,5595
449,2015-06-16,verified,False,4p9z06rn,pr184lqn,5602
450,2014-08-06,verified,False,v06dk3e4,pr184lqn,5603
451,2021-05-30,verified,True,4p9z06rn,pr184lqn,5613
452,2014-04-11,verified,False,v06dk3e4,e6lxy1dz,5624
452,2020-06-20,verified,False,v06dk3e4,e6lxy1dz,5624
452,2021-04-17,verified,False,v06dk3e4,e6lxy1dz,5624
455,2021-03-06,verified,False,v06dk3e4,pr184lqn,5628
456,2016-03-04,verified,False,v06dk3e4,pr184lqn,5631
457,2015-01-22,verified,False,v06dk3e4,pr184lqn,5632
457,2021-06-08,verified,False,v06dk3e4,o316x197,5632
459,2015-04-09,verified,False,v06dk3e4,pr184lqn,5633
459,2021-02-11,verified,False,v06dk3e4,pr184lqn,5633
461,2016-09-23,verified,False,v06dk3e4,pr184lqn,5637
462,2021-06-25,verified,False,4p9z06rn,pr184lqn,5638
463,2015-02-22,verified,False,v06dk3e4,e6lxy1dz,5640
464,2017-10-24,verified,False,4p9z06rn,pr184lqn,5642
465,2017-07-11,verified,False,v06dk3e4,pr184lqn,5643
466,2020-01-01,verified,False,4p9z06rn,e6lxy1dz,5649
467,2013-10-24,verified,False,v06dk3e4,o316x197,5656
468,2019-11-18,verified,False,4p9z06rn,e6lxy1dz,5659
469,2014-10-01,verified,False,v06dk3e4,pr184lqn,5662
470,2013-10-24,verified,False,v06dk3e4,,5663
471,2020-12-09,verified,False,v06dk3e4,o316x197,5666
472,2019-05-25,verified,False,v06dk3e4,o316x197,5667
473,2015-04-09,verified,False,4p9z06rn,pr184lqn,5671
474,2017-08-13,verified,False,4p9z06rn,pr184lqn,5673
475,2015-03-09,verified,False,v06dk3e4,pr184lqn,5674
476,2020-03-28,verified,False,v06dk3e4,pr184lqn,5678
477,2015-04-25,verified,False,v06dk3e4,pr184lqn,5679
478,2017-10-25,verified,False,v06dk3e4,pr184lqn,5681
479,2016-11-22,verified,False,v06dk3e4,o316x197,5685
480,2015-07-06,verified,False,4p9z06rn,pr184lqn,5691
480,2016-08-14,verified,False,v06dk3e4,e6lxy1dz,5691
482,2021-07-13,verified,False,v06dk3e4,pr184lqn,5692
483,2020-08-13,verified,False,4p9z06rn,pr184lqn,5696
484,2017-10-25,verified,False,4p9z06rn,e6lxy1dz,5697
485,2019-02-12,verified,False,v06dk3e4,pr184lqn,5703
486,2017-07-16,verified,False,v06dk3e4,e6lxy1dz,5704
487,2015-04-09,verified,False,v06dk3e4,e6lxy1dz,5711
488,2014-03-14,verified,False,v06dk3e4,pr184lqn,5714
489,2018-05-10,verified,False,v06dk3e4,e6lxy1dz,5717
490,2018-02-23,verified,False,v06dk3e4,e6lxy1dz,5718
491,2018-04-06,verified,True,4p9z06rn,pr184lqn,5723
491,2018-04-07,verified,False,v06dk3e4,,5723
493,2019-06-23,verified,False,v06dk3e4,pr184lqn,5724
494,2021-01-31,verified,False,v06dk3e4,o316x197,5727
494,,verified,False,v06dk3e4,,5727
496,2016-07-23,verified,False,v06dk3e4,o316x197,5730
497,2017-06-01,verified,False,v06dk3e4,o316x197,5733
498,,verified,False,v06dk3e4,,5736
499,2016-10-03,verified,False,4p9z06rn,pr184lqn,5740
499,2019-06-24,verified,False,v06dk3e4,o316x197,5740
501,2020-09-08,verified,False,4p9z06rn,e6lxy1dz,5747
502,2014-05-22,verified,False,v06dk3e4,,5749
503,2016-10-18,verified,False,4p9z06rn,pr184lqn,5751
504,2021-04-11,verified,False,v06dk3e4,e6lxy1dz,5754
505,2019-01-12,verified,False,v06dk3e4,o316x197,5756
506,2020-11-04,verified,True,4p9z06rn,e6lxy1dz,5757
507,2018-07-12,verified,False,v06dk3e4,e6lxy1dz,5758
508,2017-05-15,verified,False,v06dk3e4,e6lxy1dz,5761
509,2018-02-11,verified,False,v06dk3e4,pr184lqn,5763
509,2020-05-22,verified,False,v06dk3e4,pr184lqn,5763
511,2017-01-22,verified,False,v06dk3e4,,5764
512,2020-07-31,verified,False,v06dk3e4,pr184lqn,5767
512,2021-01-20,verified,False,v06dk3e4,pr184lqn,5767
514,2018-04-16,verified,False,v06dk3e4,pr184lqn,5773
515,2020-06-03,verified,False,v06dk3e4,o316x197,5774
516,2016-02-21,verified,False,v06dk3e4,pr184lqn,5776
517,2020-06-02,verified,False,v06dk3e4,pr184lqn,5778
517,2020-08-07,verified,False,4p9z06rn,pr184lqn,5778
519,2019-10-12,verified,False,4p9z06rn,pr184lqn,5787
520,2020-09-26,verified,False,v06dk3e4,pr184lqn,5788
521,2014-04-23,verified,False,v06dk3e4,,5790
522,2014-04-06,verified,False,v06dk3e4,,5798
523,2018-03-31,verified,False,v06dk3e4,e6lxy1dz,5800
524,2014-12-29,verified,False,v06dk3e4,pr184lqn,5801
525,2015-02-12,verified,False,v06dk3e4,pr184lqn,5805
526,2017-01-14,verified,False,v06dk3e4,pr184lqn,5807
527,2014-05-18,verified,False,v06dk3e4,,5811
528,2016-02-15,verified,False,4p9z06rn,o316x197,5819
529,2017-02-21,verified,False,v06dk3e4,o316x197,5820
529,2018-02-25,verified,False,v06dk3e4,pr184lqn,5820
529,2021-07-03,verified,False,v06dk3e4,e6lxy1dz,5820
532,2014-07-31,verified,False,v06dk3e4,,5822
533,2015-06-19,verified,False,v06dk3e4,pr184lqn,5825
534,2014-07-24,verified,False,v06dk3e4,,5826
535,2020-04-02,verified,False,4p9z06rn,pr184lqn,5828
536,2015-03-25,verified,False,v06dk3e4,pr184lqn,5831
537,2016-12-26,verified,False,v06dk3e4,o316x197,5832
538,2017-01-15,verified,False,v06dk3e4,e6lxy1dz,5834
539,2014-07-16,verified,False,v06dk3e4,pr184lqn,5835
540,2017-04-19,verified,False,v06dk3e4,e6lxy1dz,5842
541,2014-03-18,verified,False,v06dk3e4,,5846
542,2020-10-18,verified,False,v06dk3e4,pr184lqn,5849
543,2020-07-06,verified,False,v06dk3e4,pr184lqn,5853
544,2014-07-20,verified,False,v06dk3e4,,5855
544,2015-06-24,verified,False,4p9z06rn,pr184lqn,5855
546,2014-07-19,verified,False,v06dk3e4,,5857
547,2021-04-17,verified,False,v06dk3e4,e6lxy1dz,5862
548,2017-07-31,verified,True,4p9z06rn,pr184lqn,5866
549,2017-02-15,verified,False,v06dk3e4,e6lxy1dz,5868
550,2021-01-13,verified,False,v06dk3e4,pr184lqn,5870
551,2012-11-09,verified,False,v06dk3e4,o316x197,5872
552,2021-02-16,verified,False,v06dk3e4,pr184lqn,5874
553,2014-03-24,verified,False,4p9z06rn,pr184lqn,5875
554,2014-04-12,verified,False,v06dk3e4,,5876
555,2020-06-11,verified,True,v06dk3e4,pr184lqn,5877
556,2021-01-19,verified,False,v06dk3e4,pr184lqn,5878
557,2021-06-17,verified,False,v06dk3e4,pr184lqn,5881
558,2017-02-04,verified,False,v06dk3e4,o316x197,5884
559,2018-01-31,verified,False,v06dk3e4,,5885
560,2014-08-11,verified,False,v06dk3e4,,5887
560,2020-08-04,verified,False,4p9z06rn,pr184lqn,5887
562,2014-06-12,verified,False,v06dk3e4,o316x197,5891
563,2017-07-12,verified,False,4p9z06rn,e6lxy1dz,5898
564,2015-05-28,verified,False,4p9z06rn,pr184lqn,5899
564,2020-02-03,verified,True,4p9z06rn,o316x197,5899
566,2014-02-13,verified,False,v06dk3e4,,5900
567,2017-07-19,verified,False,v06dk3e4,e6lxy1dz,5916
568,2016-12-15,verified,False,v06dk3e4,e6lxy1dz,5918
569,2020-01-12,verified,False,4p9z06rn,,5922
570,2020-01-02,verified,False,v06dk3e4,pr184lqn,5923
571,2011-11-07,verified,False,v06dk3e4,o316x197,5927
572,2014-07-17,verified,False,v06dk3e4,,5930
572,2015-01-23,verified,False,v06dk3e4,pr184lqn,5930
572,2021-02-21,verified,False,v06dk3e4,e6lxy1dz,5930
575,2018-06-04,verified,False,4p9z06rn,pr184lqn,5933
575,2020-09-21,verified,False,v06dk3e4,pr184lqn,5933
577,2021-02-10,verified,False,v06dk3e4,pr184lqn,5934
578,2020-05-25,verified,False,4p9z06rn,pr184lqn,5938
579,2016-09-25,verified,False,v06dk3e4,pr184lqn,5945
580,2018-01-30,verified,False,v06dk3e4,e6lxy1dz,5946
581,2019-01-24,verified,False,v06dk3e4,,5950
582,2017-04-01,verified,False,v06dk3e4,e6lxy1dz,5952
583,2014-05-16,verified,False,v06dk3e4,e6lxy1dz,5958
584,2020-09-12,verified,False,v06dk3e4,e6lxy1dz,5963
584,,verified,False,v06dk3e4,,5963
586,2021-07-13,verified,False,v06dk3e4,o316x197,5966
587,2015-05-22,verified,False,4p9z06rn,e6lxy1dz,5967
587,2016-05-29,verified,False,v06dk3e4,o316x197,5967
589,2015-04-15,verified,False,v06dk3e4,,5972
589,2017-08-01,verified,False,4p9z06rn,,5972
591,2014-06-08,verified,False,v06dk3e4,o316x197,5974
592,2021-07-11,verified,False,4p9z06rn,pr184lqn,5975
593,2015-12-28,verified,False,4p9z06rn,pr184lqn,5981
593,2021-06-25,verified,False,v06dk3e4,pr184lqn,5981
595,2015-08-09,verified,False,v06dk3e4,e6lxy1dz,5989
595,2016-06-11,verified,False,4p9z06rn,pr184lqn,5989
595,2018-01-26,verified,False,v06dk3e4,o316x197,5989
598,2016-09-20,verified,False,v06dk3e4,,5993
599,2017-04-10,verified,True,4p9z06rn,pr184lqn,5997
600,2017-09-29,verified,False,v06dk3e4,pr184lqn,5998
601,2019-07-15,verified,False,v06dk3e4,pr184lqn,6001
602,2016-08-16,verified,False,v06dk3e4,pr184lqn,6006
603,2020-12-06,verified,False,v06dk3e4,e6lxy1dz,6011
604,2012-03-09,verified,False,v06dk3e4,o316x197,6013
604,2015-10-25,verified,False,v06dk3e4,o316x197,6013
606,2015-04-03,verified,False,v06dk3e4,,6015
607,2020-03-30,verified,False,v06dk3e4,pr184lqn,6018
608,2020-01-17,verified,False,4p9z06rn,pr184lqn,6023
609,2015-10-28,verified,False,v06dk3e4,pr184lqn,6030
609,2020-09-19,verified,True,4p9z06rn,pr184lqn,6030
611,2017-06-14,verified,False,v06dk3e4,,6033
612,2016-02-23,verified,False,4p9z06rn,e6lxy1dz,6038
613,2020-05-24,verified,True,v06dk3e4,pr184lqn,6039
614,2021-02-05,verified,False,4p9z06rn,pr184lqn,6042
615,2012-02-11,verified,False,v06dk3e4,,6045
615,2021-04-17,verified,False,v06dk3e4,e6lxy1dz,6045
617,2019-08-19,verified,False,v06dk3e4,pr184lqn,6046
618,2017-02-08,verified,False,v06dk3e4,e6lxy1dz,6050
619,2020-09-21,verified,False,v06dk3e4,o316x197,6055
620,2021-01-09,verified,False,v06dk3e4,pr184lqn,6056
621,,verified,False,v06dk3e4,,6059
622,2017-09-15,verified,False,v06dk3e4,pr184lqn,6060
623,2021-04-18,verified,False,4p9z06rn,pr184lqn,6063
624,2012-07-26,verified,False,4p9z06rn,,6066
625,2017-12-29,verified,False,v06dk3e4,,6074
626,2015-05-28,verified,False,v06dk3e4,pr184lqn,6085
627,2012-03-26,verified,False,v06dk3e4,o316x197,6086
628,2014-06-01,verified,False,v06dk3e4,,6090
629,2015-12-06,verified,False,v06dk3e4,pr184lqn,6093
630,2015-11-25,verified,False,v06dk3e4,e6lxy1dz,6098
631,2016-01-31,verified,False,v06dk3e4,e6lxy1dz,6103
632,2017-12-27,verified,True,4p9z06rn,e6lxy1dz,6105
633,2015-04-20,verified,False,v06dk3e4,pr184lqn,6107
633,2021-06-28,verified,False,v06dk3e4,o316x197,6107
635,,verified,False,v06dk3e4,,6109
636,2016-08-12,verified,True,v06dk3e4,pr184lqn,6121
636,2018-07-17,verified,False,v06dk3e4,pr184lqn,6121
638,2018-07-25,verified,False,v06dk3e4,o316x197,6124
639,2020-02-02,verified,False,4p9z06rn,,6128
640,2019-01-17,verified,False,v06dk3e4,pr184lqn,6129
641,2017-06-07,verified,False,4p9z06rn,pr184lqn,6130
641,2019-10-11,verified,True,4p9z06rn,pr184lqn,6130
643,2016-03-26,verified,False,v06dk3e4,e6lxy1dz,6136
643,2018-02-09,verified,False,v06dk3e4,pr184lqn,6136
645,2020-11-17,verified,False,v06dk3e4,e6lxy1dz,6139
646,2014-06-22,verified,False,v06dk3e4,o316x197,6145
646,2021-01-26,verified,False,v06dk3e4,o316x197,6145
646,2021-06-07,verified,False,v06dk3e4,pr184lqn,6145
649,2014-05-16,verified,False,4p9z06rn,pr184lqn,6146
650,2016-06-20,verified,False,4p9z06rn,,6153
650,2018-05-14,verified,False,v06dk3e4,e6lxy1dz,6153
650,2021-01-21,verified,False,4p9z06rn,e6lxy1dz,6153
653,2017-07-24,verified,False,v06dk3e4,pr184lqn,6154
654,2020-05-19,verified,False,v06dk3e4,e6lxy1dz,6159
655,2016-02-19,verified,False,v06dk3e4,o316x197,6161
656,2014-04-19,verified,False,v06dk3e4,,6168
657,2020-07-04,verified,False,4p9z06rn,pr184lqn,6174
658,2015-08-24,verified,False,v06dk3e4,pr184lqn,6177
659,2015-04-19,verified,False,v06dk3e4,pr184lqn,6179
660,2015-10-26,verified,False,v06dk3e4,pr184lqn,6182
661,2015-02-07,verified,False,v06dk3e4,pr184lqn,6187
662,2020-09-25,verified,False,v06dk3e4,pr184lqn,6189
662,2021-01-12,verified,False,v06dk3e4,pr184lqn,6189
664,2015-05-17,verified,False,v06dk3e4,pr184lqn,6190
665,2016-07-15,verified,False,4p9z06rn,pr184lqn,6192
666,2014-06-28,verified,False,v06dk3e4,,6193
667,2020-11-19,verified,False,v06dk3e4,pr184lqn,6196
668,2020-04-21,verified,False,4p9z06rn,o316x197,6202
669,2020-11-29,verified,True,4p9z06rn,pr184lqn,6211
670,2016-12-26,verified,False,4p9z06rn,o316x197,6216
671,2016-05-29,verified,False,v06dk3e4,o316x197,6223
672,2021-01-18,verified,False,4p9z06rn,pr184lqn,6225
673,2016-08-24,verified,False,v06dk3e4,o316x197,6237
674,2017-12-10,verified,False,v06dk3e4,pr184lqn,6238
675,2018-03-08,verified,False,4p9z06rn,pr184lqn,6241
675,2018-06-09,verified,True,4p9z06rn,o316x197,6241
677,2019-04-29,verified,False,4p9z06rn,pr184lqn,6247
678,2015-08-05,verified,False,4p9z06rn,o316x197,6254
679,2012-10-19,verified,False,v06dk3e4,,6256
680,2020-09-29,verified,True,4p9z06rn,,6268
681,2017-05-02,verified,False,4p9z06rn,pr184lqn,6270
681,2021-06-30,verified,True,4p9z06rn,pr184lqn,6270
683,2015-01-25,verified,False,v06dk3e4,pr184lqn,6271
684,2014-11-12,verified,False,v06dk3e4,o316x197,6274
685,2021-01-02,verified,False,v06dk3e4,o316x197,6280
686,2017-03-18,verified,False,4p9z06rn,pr184lqn,6281
687,2015-03-02,verified,False,v06dk3e4,pr184lqn,6287
688,2016-08-08,verified,False,4p9z06rn,pr184lqn,6291
688,2021-05-31,verified,False,4p9z06rn,pr184lqn,6291
690,2014-03-17,verified,False,v06dk3e4,o316x197,6295
690,2016-07-26,verified,False,4p9z06rn,pr184lqn,6295
692,2015-11-25,verified,False,4p9z06rn,pr184lqn,6296
692,2016-01-02,verified,False,4p9z06rn,pr184lqn,6296
694,2016-03-22,verified,False,4p9z06rn,pr184lqn,6297
695,2014-07-28,verified,False,v06dk3e4,,6304
696,2017-02-13,verified,False,v06dk3e4,pr184lqn,6308
697,2017-10-29,verified,False,v06dk3e4,e6lxy1dz,6313
698,,verified,False,v06dk3e4,,6318
699,2017-01-22,verified,False,4p9z06rn,pr184lqn,6324
700,2020-05-16,verified,True,v06dk3e4,pr184lqn,6326
701,2021-06-03,verified,False,v06dk3e4,pr184lqn,6328
702,2017-11-24,verified,False,v06dk3e4,e6lxy1dz,6339
703,2020-11-26,verified,False,v06dk3e4,pr184lqn,6358
704,2015-03-31,verified,False,v06dk3e4,e6lxy1dz,6361
705,2017-06-04,verified,False,v06dk3e4,pr184lqn,6367
706,2016-12-05,verified,False,v06dk3e4,pr184lqn,6368
707,2020-09-15,verified,False,v06dk3e4,pr184lqn,6374
708,2015-03-15,verified,False,v06dk3e4,pr184lqn,6375
709,,verified,False,v06dk3e4,,6378
710,2015-08-12,verified,False,v06dk3e4,pr184lqn,6383
710,2020-07-28,verified,False,v06dk3e4,o316x197,6383
712,2017-01-21,verified,False,v06dk3e4,pr184lqn,6401
713,2018-12-12,verified,True,4p9z06rn,e6lxy1dz,6403
713,2021-04-03,verified,False,4p9z06rn,pr184lqn,6403
715,,verified,False,v06dk3e4,,6408
716,,verified,False,v06dk3e4,,6413
717,2020-06-07,verified,False,v06dk3e4,pr184lqn,6414
717,2021-03-07,verified,False,v06dk3e4,e6lxy1dz,6414
719,,verified,False,v06dk3e4,,6422
720,2021-07-07,verified,False,4p9z06rn,e6lxy1dz,6423
721,2020-06-15,verified,True,4p9z06rn,pr184lqn,6436
722,2016-03-24,verified,False,4p9z06rn,pr184lqn,6441
723,2015-03-08,verified,False,v06dk3e4,,6445
724,2014-01-13,verified,False,v06dk3e4,pr184lqn,6447
725,2017-05-22,verified,False,4p9z06rn,pr184lqn,6449
726,2011-08-14,verified,False,v06dk3e4,o316x197,6459
727,2017-06-23,verified,False,v06dk3e4,pr184lqn,6462
728,2015-09-30,verified,False,v06dk3e4,pr184lqn,6467
729,2020-06-10,verified,False,4p9z06rn,pr184lqn,6469
730,2016-01-14,verified,False,4p9z06rn,pr184lqn,6475
731,2021-06-30,verified,False,v06dk3e4,pr184lqn,6483
732,2018-12-12,verified,False,4p9z06rn,pr184lqn,6486
733,2020-07-09,verified,False,v06dk3e4,e6lxy1dz,6487
734,2018-04-11,verified,True,4p9z06rn,pr184lqn,6495
735,2018-09-04,verified,False,v06dk3e4,e6lxy1dz,6497
736,2014-12-07,verified,False,v06dk3e4,pr184lqn,6498
737,2018-09-21,verified,False,v06dk3e4,o316x197,6499
738,2015-05-12,verified,False,v06dk3e4,pr184lqn,6503
739,2020-10-01,verified,False,v06dk3e4,pr184lqn,6508
740,2016-06-05,verified,False,v06dk3e4,pr184lqn,6511
741,2018-01-19,verified,False,v06dk3e4,pr184lqn,6519
742,2020-06-11,verified,False,v06dk3e4,pr184lqn,6522
742,2020-08-21,verified,True,4p9z06rn,pr184lqn,6522
744,2017-06-05,verified,False,v06dk3e4,pr184lqn,6524
745,2017-06-24,verified,True,4p9z06rn,pr184lqn,6526
745,2021-03-21,verified,False,v06dk3e4,o316x197,6526
747,2020-05-03,verified,False,4p9z06rn,pr184lqn,6528
748,2019-08-30,verified,False,v06dk3e4,pr184lqn,6533
748,2020-08-14,verified,False,v06dk3e4,pr184lqn,6533
750,2018-08-30,verified,False,v06dk3e4,e6lxy1dz,6534
751,2021-03-01,verified,False,v06dk3e4,pr184lqn,6536
752,2020-06-01,verified,False,v06dk3e4,pr184lqn,6540
753,2020-04-11,verified,False,4p9z06rn,pr184lqn,6552
754,2020-11-10,verified,True,4p9z06rn,pr184lqn,6563
755,2020-09-14,verified,True,4p9z06rn,pr184lqn,6567
756,2011-10-19,verified,False,v06dk3e4,o316x197,6569
757,2018-09-24,verified,False,v06dk3e4,o316x197,6572
758,2021-05-03,verified,False,v06dk3e4,pr184lqn,6574
759,2016-01-10,verified,False,4p9z06rn,pr184lqn,6584
760,2019-07-01,verified,False,v06dk3e4,pr184lqn,6587
761,2020-09-01,verified,True,4p9z06rn,pr184lqn,6588
762,2014-10-03,verified,False,v06dk3e4,pr184lqn,6590
763,2014-05-12,verified,False,v06dk3e4,,6592
764,2018-11-30,verified,False,4p9z06rn,pr184lqn,6593
765,2019-02-09,verified,False,v06dk3e4,e6lxy1dz,6596
765,2021-02-04,verified,True,4p9z06rn,pr184lqn,6596
767,2014-03-04,verified,False,v06dk3e4,e6lxy1dz,6599
768,2015-02-09,verified,False,v06dk3e4,pr184lqn,6614
769,2014-04-04,verified,False,v06dk3e4,,6615
770,2017-02-08,verified,True,4p9z06rn,pr184lqn,6619
771,2019-05-18,verified,False,4p9z06rn,pr184lqn,6633
772,2018-03-31,verified,False,v06dk3e4,o316x197,6637
773,2014-12-31,verified,False,v06dk3e4,pr184lqn,6648
773,2017-05-15,verified,False,v06dk3e4,e6lxy1dz,6648
775,2017-01-05,verified,False,v06dk3e4,o316x197,6662
776,2019-06-07,verified,False,v06dk3e4,o316x197,6664
777,2020-06-06,verified,False,v06dk3e4,pr184lqn,6669
778,2021-07-10,verified,False,v06dk3e4,o316x197,6671
779,2021-01-23,verified,False,4p9z06rn,o316x197,6673
780,2017-09-26,verified,False,4p9z06rn,,6674
781,2017-05-29,verified,False,4p9z06rn,pr184lqn,6689
782,2016-12-02,verified,False,v06dk3e4,o316x197,6696
783,2016-02-24,verified,False,4p9z06rn,pr184lqn,6699
784,2016-01-03,verified,True,4p9z06rn,pr184lqn,6704
785,2015-07-10,verified,True,v06dk3e4,pr184lqn,6707
786,2018-01-24,verified,False,4p9z06rn,o316x197,6708
787,2014-04-18,verified,False,v06dk3e4,pr184lqn,6728
787,2020-10-10,verified,False,v06dk3e4,pr184lqn,6728
789,2017-05-22,verified,False,4p9z06rn,pr184lqn,6735
789,2019-03-15,verified,False,v06dk3e4,e6lxy1dz,6735
791,2016-07-30,verified,False,v06dk3e4,o316x197,6742
792,2016-06-18,verified,False,v06dk3e4,pr184lqn,6746
792,2018-12-08,verified,True,4p9z06rn,pr184lqn,6746
794,2017-02-11,verified,False,v06dk3e4,e6lxy1dz,6749
795,2017-01-28,verified,False,v06dk3e4,o316x197,6751
796,2014-08-10,verified,False,v06dk3e4,o316x197,6752
797,2015-11-04,verified,False,4p9z06rn,pr184lqn,6757
798,2018-07-09,verified,False,4p9z06rn,pr184lqn,6760
799,2019-06-04,verified,True,4p9z06rn,pr184lqn,6762
800,,verified,False,v06dk3e4,,6765
801,2016-01-27,verified,False,v06dk3e4,,6770
802,2017-01-02,verified,False,v06dk3e4,o316x197,6774
803,2015-08-20,verified,False,4p9z06rn,pr184lqn,6785
804,2021-02-08,verified,False,4p9z06rn,pr184lqn,6787
805,2015-11-15,verified,False,v06dk3e4,pr184lqn,6792
806,2020-05-16,verified,False,v06dk3e4,pr184lqn,6804
807,2015-08-22,verified,False,v06dk3e4,e6lxy1dz,6808
808,2014-05-03,verified,False,v06dk3e4,o316x197,6821
808,2014-10-24,verified,False,v06dk3e4,,6821
810,2016-02-03,verified,False,v06dk3e4,e6lxy1dz,6822
811,2016-01-26,verified,False,v06dk3e4,pr184lqn,6824
811,2018-07-09,verified,True,4p9z06rn,e6lxy1dz,6824
811,2021-05-09,verified,True,4p9z06rn,pr184lqn,6824
814,2016-05-21,verified,False,4p9z06rn,e6lxy1dz,6828
815,2018-05-20,verified,False,v06dk3e4,pr184lqn,6829
815,2020-03-16,verified,False,v06dk3e4,pr184lqn,6829
817,2014-12-23,verified,False,v06dk3e4,pr184lqn,6834
818,2014-03-19,verified,False,v06dk3e4,,6839
818,2020-03-10,verified,False,v06dk3e4,pr184lqn,6839
820,2017-05-08,verified,False,v06dk3e4,pr184lqn,6842
821,2021-04-26,verified,False,4p9z06rn,e6lxy1dz,6848
822,2019-03-22,verified,True,4p9z06rn,pr184lqn,6853
823,2015-11-10,verified,False,v06dk3e4,pr184lqn,6860
824,2021-05-16,verified,True,4p9z06rn,pr184lqn,6861
825,2014-07-26,verified,False,v06dk3e4,,6870
825,2014-09-14,verified,False,v06dk3e4,o316x197,6870
827,2016-07-27,verified,False,v06dk3e4,pr184lqn,6873
827,2021-02-06,verified,True,4p9z06rn,pr184lqn,6873
829,2019-01-17,verified,False,4p9z06rn,pr184lqn,6875
830,2016-12-15,verified,False,4p9z06rn,pr184lqn,6883
831,2020-07-25,verified,False,v06dk3e4,e6lxy1dz,6884
832,2014-12-24,verified,False,v06dk3e4,e6lxy1dz,6885
832,2015-10-25,verified,False,4p9z06rn,pr184lqn,6885
832,2020-04-10,verified,True,4p9z06rn,pr184lqn,6885
835,2020-09-08,verified,False,4p9z06rn,pr184lqn,6888
836,2020-12-05,verified,False,v06dk3e4,e6lxy1dz,6892
837,2018-01-08,verified,False,v06dk3e4,o316x197,6895
838,2020-04-06,verified,False,v06dk3e4,pr184lqn,6896
839,2021-01-19,verified,False,v06dk3e4,e6lxy1dz,6902
840,2020-07-08,verified,False,v06dk3e4,pr184lqn,6905
841,2016-06-04,verified,False,4p9z06rn,e6lxy1dz,6907
842,2016-01-21,verified,False,v06dk3e4,pr184lqn,6911
843,2017-02-24,verified,False,v06dk3e4,pr184lqn,6913
844,2020-10-07,verified,False,v06dk3e4,pr184lqn,6915
845,2015-02-24,verified,False,v06dk3e4,pr184lqn,6916
846,2015-12-21,verified,False,v06dk3e4,e6lxy1dz,6929
847,2017-07-12,verified,False,v06dk3e4,pr184lqn,6931
848,2020-08-30,verified,False,v06dk3e4,pr184lqn,6932
849,2015-05-30,verified,False,4p9z06rn,pr184lqn,6936
850,2020-06-22,verified,True,4p9z06rn,pr184lqn,6941
851,2017-02-06,verified,False,v06dk3e4,o316x197,6947
852,2008-12-05,verified,False,4p9z06rn,,6950
853,2020-09-04,verified,True,4p9z06rn,e6lxy1dz,6952
854,2016-01-02,verified,True,4p9z06rn,pr184lqn,6956
855,,verified,False,v06dk3e4,,6960
856,2019-02-02,verified,False,4p9z06rn,pr184lqn,6963
857,2019-06-14,verified,False,v06dk3e4,pr184lqn,6970
858,2020-05-01,verified,False,4p9z06rn,pr184lqn,6975
859,2016-09-09,verified,False,v06dk3e4,,6982
860,2011-03-28,verified,False,v06dk3e4,o316x197,6995
861,2017-11-26,verified,False,4p9z06rn,e6lxy1dz,6996
862,,verified,False,v06dk3e4,,7010
863,2015-07-15,verified,False,v06dk3e4,pr184lqn,7012
864,2019-03-24,verified,False,4p9z06rn,pr184lqn,7013
865,2020-08-07,verified,True,4p9z06rn,pr184lqn,7020
866,2020-08-14,verified,False,v06dk3e4,pr184lqn,7021
867,2015-08-22,verified,False,4p9z06rn,e6lxy1dz,7025
867,2020-12-16,verified,False,4p9z06rn,pr184lqn,7025
869,2014-06-14,verified,False,v06dk3e4,,7026
869,2019-06-27,verified,False,v06dk3e4,pr184lqn,7026
871,2018-09-25,verified,False,v06dk3e4,pr184lqn,7027
872,2017-10-18,verified,False,4p9z06rn,pr184lqn,7038
873,2015-10-07,verified,False,4p9z06rn,pr184lqn,7039
874,2013-06-24,verified,False,v06dk3e4,pr184lqn,7044
875,2016-02-26,verified,False,4p9z06rn,pr184lqn,7056
876,2020-09-22,verified,False,4p9z06rn,o316x197,7057
877,2014-03-18,verified,False,v06dk3e4,,7067
878,2014-09-02,verified,False,v06dk3e4,o316x197,7068
879,2015-02-21,verified,False,v06dk3e4,pr184lqn,7069
879,2017-04-10,verified,False,4p9z06rn,pr184lqn,7069
879,2021-01-01,verified,True,4p9z06rn,pr184lqn,7069
882,2020-10-11,verified,False,v06dk3e4,pr184lqn,7070
883,2016-06-18,verified,False,v06dk3e4,pr184lqn,7071
884,2020-06-11,verified,False,v06dk3e4,pr184lqn,7080
885,2017-07-17,verified,True,4p9z06rn,pr184lqn,7081
886,2016-07-09,verified,False,v06dk3e4,pr184lqn,7088
887,2018-09-20,verified,False,v06dk3e4,pr184lqn,7093
888,,verified,False,v06dk3e4,,7099
889,2015-03-10,verified,False,v06dk3e4,e6lxy1dz,7101
889,2019-07-15,verified,False,4p9z06rn,pr184lqn,7101
891,2015-10-16,verified,False,v06dk3e4,o316x197,7104
