1,"[[-2.2], [-0.40000000000000013]]","[[6.601887280017819], [-5.368601247493873]]",0.05,9.352000000000004,14.352000000000004
330,"[[nan], [nan]]","[[nan], [nan]]",2.1359870359209102e+95,nan,nan
331,"[[nan], [nan]]","[[nan], [nan]]",4.2719740718418204e+95,nan,nan
332,"[[nan], [nan]]","[[nan], [nan]]",8.543948143683641e+95,nan,nan
333,"[[nan], [nan]]","[[nan], [nan]]",1.7087896287367282e+96,nan,nan
334,"[[nan], [nan]]","[[nan], [nan]]",3.4175792574734563e+96,nan,nan
335,"[[nan], [nan]]","[[nan], [nan]]",6.835158514946913e+96,nan,nan
336,"[[nan], [nan]]","[[nan], [nan]]",1.3670317029893825e+97,nan,nan
337,"[[nan], [nan]]","[[nan], [nan]]",2.734063405978765e+97,nan,nan
338,"[[nan], [nan]]","[[nan], [nan]]",5.46812681195753e+97,nan,nan
339,"[[nan], [nan]]","[[nan], [nan]]",1.093625362391506e+98,nan,nan
340,"[[nan], [nan]]","[[nan], [nan]]",2.187250724783012e+98,nan,nan
341,"[[nan], [nan]]","[[nan], [nan]]",4.374501449566024e+98,nan,nan
342,"[[nan], [nan]]","[[nan], [nan]]",8.749002899132048e+98,nan,nan
343,"[[nan], [nan]]","[[nan], [nan]]",1.7498005798264096e+99,nan,nan
344,"[[nan], [nan]]","[[nan], [nan]]",3.4996011596528193e+99,nan,nan
345,"[[nan], [nan]]","[[nan], [nan]]",6.999202319305639e+99,nan,nan
346,"[[nan], [nan]]","[[nan], [nan]]",1.3998404638611277e+100,nan,nan
347,"[[nan], [nan]]","[[nan], [nan]]",2.7996809277222554e+100,nan,nan
348,"[[nan], [nan]]","[[nan], [nan]]",5.599361855444511e+100,nan,nan
349,"[[nan], [nan]]","[[nan], [nan]]",1.1198723710889022e+101,nan,nan
350,"[[nan], [nan]]","[[nan], [nan]]",2.2397447421778043e+101,nan,nan
351,"[[nan], [nan]]","[[nan], [nan]]",4.4794894843556087e+101,nan,nan
352,"[[nan], [nan]]","[[nan], [nan]]",8.958978968711217e+101,nan,nan
353,"[[nan], [nan]]","[[nan], [nan]]",1.7917957937422435e+102,nan,nan
354,"[[nan], [nan]]","[[nan], [nan]]",3.583591587484487e+102,nan,nan
355,"[[nan], [nan]]","[[nan], [nan]]",7.167183174968974e+102,nan,nan
356,"[[nan], [nan]]","[[nan], [nan]]",1.4334366349937948e+103,nan,nan
357,"[[nan], [nan]]","[[nan], [nan]]",2.8668732699875895e+103,nan,nan
358,"[[nan], [nan]]","[[nan], [nan]]",5.733746539975179e+103,nan,nan
359,"[[nan], [nan]]","[[nan], [nan]]",1.1467493079950358e+104,nan,nan
360,"[[nan], [nan]]","[[nan], [nan]]",2.2934986159900716e+104,nan,nan
361,"[[nan], [nan]]","[[nan], [nan]]",4.586997231980143e+104,nan,nan
362,"[[nan], [nan]]","[[nan], [nan]]",9.173994463960287e+104,nan,nan
363,"[[nan], [nan]]","[[nan], [nan]]",1.8347988927920573e+105,nan,nan
364,"[[nan], [nan]]","[[nan], [nan]]",3.6695977855841146e+105,nan,nan
365,"[[nan], [nan]]","[[nan], [nan]]",7.339195571168229e+105,nan,nan
366,"[[nan], [nan]]","[[nan], [nan]]",1.4678391142336458e+106,nan,nan
367,"[[nan], [nan]]","[[nan], [nan]]",2.9356782284672917e+106,nan,nan
368,"[[nan], [nan]]","[[nan], [nan]]",5.871356456934583e+106,nan,nan
369,"[[nan], [nan]]","[[nan], [nan]]",1.1742712913869167e+107,nan,nan
370,"[[nan], [nan]]","[[nan], [nan]]",2.3485425827738334e+107,nan,nan
371,"[[nan], [nan]]","[[nan], [nan]]",4.697085165547667e+107,nan,nan
372,"[[nan], [nan]]","[[nan], [nan]]",9.394170331095333e+107,nan,nan
373,"[[nan], [nan]]","[[nan], [nan]]",1.8788340662190667e+108,nan,nan
374,"[[nan], [nan]]","[[nan], [nan]]",3.7576681324381334e+108,nan,nan
375,"[[nan], [nan]]","[[nan], [nan]]",7.515336264876267e+108,nan,nan
376,"[[nan], [nan]]","[[nan], [nan]]",1.5030672529752533e+109,nan,nan
377,"[[nan], [nan]]","[[nan], [nan]]",3.0061345059505067e+109,nan,nan
378,"[[nan], [nan]]","[[nan], [nan]]",6.012269011901013e+109,nan,nan
379,"[[nan], [nan]]","[[nan], [nan]]",1.2024538023802027e+110,nan,nan
380,"[[nan], [nan]]","[[nan], [nan]]",2.4049076047604054e+110,nan,nan
381,"[[nan], [nan]]","[[nan], [nan]]",4.809815209520811e+110,nan,nan
382,"[[nan], [nan]]","[[nan], [nan]]",9.619630419041621e+110,nan,nan
383,"[[nan], [nan]]","[[nan], [nan]]",1.9239260838083243e+111,nan,nan
384,"[[nan], [nan]]","[[nan], [nan]]",3.8478521676166486e+111,nan,nan
385,"[[nan], [nan]]","[[nan], [nan]]",7.695704335233297e+111,nan,nan
386,"[[nan], [nan]]","[[nan], [nan]]",1.5391408670466594e+112,nan,nan
387,"[[nan], [nan]]","[[nan], [nan]]",3.078281734093319e+112,nan,nan
388,"[[nan], [nan]]","[[nan], [nan]]",6.156563468186638e+112,nan,nan
389,"[[nan], [nan]]","[[nan], [nan]]",1.2313126936373275e+113,nan,nan
390,"[[nan], [nan]]","[[nan], [nan]]",2.462625387274655e+113,nan,nan
391,"[[nan], [nan]]","[[nan], [nan]]",4.92525077454931e+113,nan,nan
392,"[[nan], [nan]]","[[nan], [nan]]",9.85050154909862e+113,nan,nan
393,"[[nan], [nan]]","[[nan], [nan]]",1.970100309819724e+114,nan,nan
394,"[[nan], [nan]]","[[nan], [nan]]",3.940200619639448e+114,nan,nan
395,"[[nan], [nan]]","[[nan], [nan]]",7.880401239278896e+114,nan,nan
396,"[[nan], [nan]]","[[nan], [nan]]",1.5760802478557793e+115,nan,nan
397,"[[nan], [nan]]","[[nan], [nan]]",3.1521604957115585e+115,nan,nan
398,"[[nan], [nan]]","[[nan], [nan]]",6.304320991423117e+115,nan,nan
399,"[[nan], [nan]]","[[nan], [nan]]",1.2608641982846234e+116,nan,nan
400,"[[nan], [nan]]","[[nan], [nan]]",2.5217283965692468e+116,nan,nan
401,"[[nan], [nan]]","[[nan], [nan]]",5.0434567931384936e+116,nan,nan
402,"[[nan], [nan]]","[[nan], [nan]]",1.0086913586276987e+117,nan,nan
403,"[[nan], [nan]]","[[nan], [nan]]",2.0173827172553974e+117,nan,nan
404,"[[nan], [nan]]","[[nan], [nan]]",4.034765434510795e+117,nan,nan
405,"[[nan], [nan]]","[[nan], [nan]]",8.06953086902159e+117,nan,nan
406,"[[nan], [nan]]","[[nan], [nan]]",1.613906173804318e+118,nan,nan
407,"[[nan], [nan]]","[[nan], [nan]]",3.227812347608636e+118,nan,nan
408,"[[nan], [nan]]","[[nan], [nan]]",6.455624695217272e+118,nan,nan
409,"[[nan], [nan]]","[[nan], [nan]]",1.2911249390434544e+119,nan,nan
410,"[[nan], [nan]]","[[nan], [nan]]",2.5822498780869087e+119,nan,nan
411,"[[nan], [nan]]","[[nan], [nan]]",5.1644997561738175e+119,nan,nan
412,"[[nan], [nan]]","[[nan], [nan]]",1.0328999512347635e+120,nan,nan
413,"[[nan], [nan]]","[[nan], [nan]]",2.065799902469527e+120,nan,nan
414,"[[nan], [nan]]","[[nan], [nan]]",4.131599804939054e+120,nan,nan
415,"[[nan], [nan]]","[[nan], [nan]]",8.263199609878108e+120,nan,nan
416,"[[nan], [nan]]","[[nan], [nan]]",1.6526399219756216e+121,nan,nan
417,"[[nan], [nan]]","[[nan], [nan]]",3.305279843951243e+121,nan,nan
418,"[[nan], [nan]]","[[nan], [nan]]",6.610559687902486e+121,nan,nan
419,"[[nan], [nan]]","[[nan], [nan]]",1.3221119375804973e+122,nan,nan
420,"[[nan], [nan]]","[[nan], [nan]]",2.6442238751609945e+122,nan,nan
421,"[[nan], [nan]]","[[nan], [nan]]",5.288447750321989e+122,nan,nan
422,"[[nan], [nan]]","[[nan], [nan]]",1.0576895500643978e+123,nan,nan
423,"[[nan], [nan]]","[[nan], [nan]]",2.1153791001287956e+123,nan,nan
424,"[[nan], [nan]]","[[nan], [nan]]",4.230758200257591e+123,nan,nan
425,"[[nan], [nan]]","[[nan], [nan]]",8.461516400515183e+123,nan,nan
426,"[[nan], [nan]]","[[nan], [nan]]",1.6923032801030365e+124,nan,nan
427,"[[nan], [nan]]","[[nan], [nan]]",3.384606560206073e+124,nan,nan
428,"[[nan], [nan]]","[[nan], [nan]]",6.769213120412146e+124,nan,nan
429,"[[nan], [nan]]","[[nan], [nan]]",1.3538426240824292e+125,nan,nan
430,"[[nan], [nan]]","[[nan], [nan]]",2.7076852481648584e+125,nan,nan
431,"[[nan], [nan]]","[[nan], [nan]]",5.415370496329717e+125,nan,nan
432,"[[nan], [nan]]","[[nan], [nan]]",1.0830740992659434e+126,nan,nan
433,"[[nan], [nan]]","[[nan], [nan]]",2.1661481985318867e+126,nan,nan
434,"[[nan], [nan]]","[[nan], [nan]]",4.3322963970637735e+126,nan,nan
435,"[[nan], [nan]]","[[nan], [nan]]",8.664592794127547e+126,nan,nan
436,"[[nan], [nan]]","[[nan], [nan]]",1.7329185588255094e+127,nan,nan
437,"[[nan], [nan]]","[[nan], [nan]]",3.465837117651019e+127,nan,nan
438,"[[nan], [nan]]","[[nan], [nan]]",6.931674235302038e+127,nan,nan
439,"[[nan], [nan]]","[[nan], [nan]]",1.3863348470604075e+128,nan,nan
440,"[[nan], [nan]]","[[nan], [nan]]",2.772669694120815e+128,nan,nan
441,"[[nan], [nan]]","[[nan], [nan]]",5.54533938824163e+128,nan,nan
442,"[[nan], [nan]]","[[nan], [nan]]",1.109067877648326e+129,nan,nan
443,"[[nan], [nan]]","[[nan], [nan]]",2.218135755296652e+129,nan,nan
444,"[[nan], [nan]]","[[nan], [nan]]",4.436271510593304e+129,nan,nan
445,"[[nan], [nan]]","[[nan], [nan]]",8.872543021186608e+129,nan,nan
446,"[[nan], [nan]]","[[nan], [nan]]",1.7745086042373216e+130,nan,nan
447,"[[nan], [nan]]","[[nan], [nan]]",3.549017208474643e+130,nan,nan
448,"[[nan], [nan]]","[[nan], [nan]]",7.098034416949286e+130,nan,nan
449,"[[nan], [nan]]","[[nan], [nan]]",1.4196068833898573e+131,nan,nan
450,"[[nan], [nan]]","[[nan], [nan]]",2.8392137667797146e+131,nan,nan
451,"[[nan], [nan]]","[[nan], [nan]]",5.678427533559429e+131,nan,nan
452,"[[nan], [nan]]","[[nan], [nan]]",1.1356855067118858e+132,nan,nan
453,"[[nan], [nan]]","[[nan], [nan]]",2.2713710134237717e+132,nan,nan
454,"[[nan], [nan]]","[[nan], [nan]]",4.5427420268475433e+132,nan,nan
455,"[[nan], [nan]]","[[nan], [nan]]",9.085484053695087e+132,nan,nan
456,"[[nan], [nan]]","[[nan], [nan]]",1.8170968107390173e+133,nan,nan
457,"[[nan], [nan]]","[[nan], [nan]]",3.6341936214780347e+133,nan,nan
458,"[[nan], [nan]]","[[nan], [nan]]",7.268387242956069e+133,nan,nan
459,"[[nan], [nan]]","[[nan], [nan]]",1.4536774485912139e+134,nan,nan
460,"[[nan], [nan]]","[[nan], [nan]]",2.9073548971824277e+134,nan,nan
461,"[[nan], [nan]]","[[nan], [nan]]",5.8147097943648554e+134,nan,nan
462,"[[nan], [nan]]","[[nan], [nan]]",1.1629419588729711e+135,nan,nan
463,"[[nan], [nan]]","[[nan], [nan]]",2.3258839177459422e+135,nan,nan
464,"[[nan], [nan]]","[[nan], [nan]]",4.6517678354918844e+135,nan,nan
465,"[[nan], [nan]]","[[nan], [nan]]",9.303535670983769e+135,nan,nan
466,"[[nan], [nan]]","[[nan], [nan]]",1.8607071341967537e+136,nan,nan
467,"[[nan], [nan]]","[[nan], [nan]]",3.7214142683935075e+136,nan,nan
468,"[[nan], [nan]]","[[nan], [nan]]",7.442828536787015e+136,nan,nan
469,"[[nan], [nan]]","[[nan], [nan]]",1.488565707357403e+137,nan,nan
470,"[[nan], [nan]]","[[nan], [nan]]",2.977131414714806e+137,nan,nan
471,"[[nan], [nan]]","[[nan], [nan]]",5.954262829429612e+137,nan,nan
472,"[[nan], [nan]]","[[nan], [nan]]",1.1908525658859224e+138,nan,nan
473,"[[nan], [nan]]","[[nan], [nan]]",2.3817051317718448e+138,nan,nan
474,"[[nan], [nan]]","[[nan], [nan]]",4.7634102635436896e+138,nan,nan
475,"[[nan], [nan]]","[[nan], [nan]]",9.526820527087379e+138,nan,nan
476,"[[nan], [nan]]","[[nan], [nan]]",1.9053641054174758e+139,nan,nan
477,"[[nan], [nan]]","[[nan], [nan]]",3.8107282108349517e+139,nan,nan
478,"[[nan], [nan]]","[[nan], [nan]]",7.621456421669903e+139,nan,nan
479,"[[nan], [nan]]","[[nan], [nan]]",1.5242912843339807e+140,nan,nan
480,"[[nan], [nan]]","[[nan], [nan]]",3.0485825686679613e+140,nan,nan
481,"[[nan], [nan]]","[[nan], [nan]]",6.097165137335923e+140,nan,nan
482,"[[nan], [nan]]","[[nan], [nan]]",1.2194330274671845e+141,nan,nan
483,"[[nan], [nan]]","[[nan], [nan]]",2.438866054934369e+141,nan,nan
484,"[[nan], [nan]]","[[nan], [nan]]",4.877732109868738e+141,nan,nan
485,"[[nan], [nan]]","[[nan], [nan]]",9.755464219737476e+141,nan,nan
486,"[[nan], [nan]]","[[nan], [nan]]",1.9510928439474953e+142,nan,nan
487,"[[nan], [nan]]","[[nan], [nan]]",3.9021856878949905e+142,nan,nan
488,"[[nan], [nan]]","[[nan], [nan]]",7.804371375789981e+142,nan,nan
489,"[[nan], [nan]]","[[nan], [nan]]",1.5608742751579962e+143,nan,nan
490,"[[nan], [nan]]","[[nan], [nan]]",3.1217485503159924e+143,nan,nan
491,"[[nan], [nan]]","[[nan], [nan]]",6.243497100631985e+143,nan,nan
492,"[[nan], [nan]]","[[nan], [nan]]",1.248699420126397e+144,nan,nan
493,"[[nan], [nan]]","[[nan], [nan]]",2.497398840252794e+144,nan,nan
494,"[[nan], [nan]]","[[nan], [nan]]",4.994797680505588e+144,nan,nan
495,"[[nan], [nan]]","[[nan], [nan]]",9.989595361011176e+144,nan,nan
496,"[[nan], [nan]]","[[nan], [nan]]",1.9979190722022351e+145,nan,nan
497,"[[nan], [nan]]","[[nan], [nan]]",3.9958381444044703e+145,nan,nan
498,"[[nan], [nan]]","[[nan], [nan]]",7.991676288808941e+145,nan,nan
499,"[[nan], [nan]]","[[nan], [nan]]",1.5983352577617881e+146,nan,nan
500,"[[nan], [nan]]","[[nan], [nan]]",3.1966705155235762e+146,nan,nan
501,"[[nan], [nan]]","[[nan], [nan]]",6.3933410310471524e+146,nan,nan
502,"[[nan], [nan]]","[[nan], [nan]]",1.2786682062094305e+147,nan,nan
503,"[[nan], [nan]]","[[nan], [nan]]",2.557336412418861e+147,nan,nan
504,"[[nan], [nan]]","[[nan], [nan]]",5.114672824837722e+147,nan,nan
505,"[[nan], [nan]]","[[nan], [nan]]",1.0229345649675444e+148,nan,nan
506,"[[nan], [nan]]","[[nan], [nan]]",2.0458691299350888e+148,nan,nan
507,"[[nan], [nan]]","[[nan], [nan]]",4.0917382598701776e+148,nan,nan
508,"[[nan], [nan]]","[[nan], [nan]]",8.183476519740355e+148,nan,nan
509,"[[nan], [nan]]","[[nan], [nan]]",1.636695303948071e+149,nan,nan
510,"[[nan], [nan]]","[[nan], [nan]]",3.273390607896142e+149,nan,nan
511,"[[nan], [nan]]","[[nan], [nan]]",6.546781215792284e+149,nan,nan
512,"[[nan], [nan]]","[[nan], [nan]]",1.3093562431584568e+150,nan,nan
513,"[[nan], [nan]]","[[nan], [nan]]",2.6187124863169136e+150,nan,nan
514,"[[nan], [nan]]","[[nan], [nan]]",5.237424972633827e+150,nan,nan
515,"[[nan], [nan]]","[[nan], [nan]]",1.0474849945267655e+151,nan,nan
516,"[[nan], [nan]]","[[nan], [nan]]",2.094969989053531e+151,nan,nan
517,"[[nan], [nan]]","[[nan], [nan]]",4.189939978107062e+151,nan,nan
518,"[[nan], [nan]]","[[nan], [nan]]",8.379879956214124e+151,nan,nan
519,"[[nan], [nan]]","[[nan], [nan]]",1.6759759912428247e+152,nan,nan
520,"[[nan], [nan]]","[[nan], [nan]]",3.3519519824856495e+152,nan,nan
521,"[[nan], [nan]]","[[nan], [nan]]",6.703903964971299e+152,nan,nan
522,"[[nan], [nan]]","[[nan], [nan]]",1.3407807929942598e+153,nan,nan
523,"[[nan], [nan]]","[[nan], [nan]]",2.6815615859885196e+153,nan,nan
524,"[[nan], [nan]]","[[nan], [nan]]",5.363123171977039e+153,nan,nan
525,"[[nan], [nan]]","[[nan], [nan]]",1.0726246343954078e+154,nan,nan
526,"[[nan], [nan]]","[[nan], [nan]]",2.1452492687908157e+154,nan,nan
527,"[[nan], [nan]]","[[nan], [nan]]",4.2904985375816313e+154,nan,nan
528,"[[nan], [nan]]","[[nan], [nan]]",8.580997075163263e+154,nan,nan
529,"[[nan], [nan]]","[[nan], [nan]]",1.7161994150326525e+155,nan,nan
530,"[[nan], [nan]]","[[nan], [nan]]",3.432398830065305e+155,nan,nan
531,"[[nan], [nan]]","[[nan], [nan]]",6.86479766013061e+155,nan,nan
532,"[[nan], [nan]]","[[nan], [nan]]",1.372959532026122e+156,nan,nan
533,"[[nan], [nan]]","[[nan], [nan]]",2.745919064052244e+156,nan,nan
534,"[[nan], [nan]]","[[nan], [nan]]",5.491838128104488e+156,nan,nan
535,"[[nan], [nan]]","[[nan], [nan]]",1.0983676256208976e+157,nan,nan
536,"[[nan], [nan]]","[[nan], [nan]]",2.1967352512417952e+157,nan,nan
537,"[[nan], [nan]]","[[nan], [nan]]",4.3934705024835905e+157,nan,nan
538,"[[nan], [nan]]","[[nan], [nan]]",8.786941004967181e+157,nan,nan
539,"[[nan], [nan]]","[[nan], [nan]]",1.7573882009934362e+158,nan,nan
540,"[[nan], [nan]]","[[nan], [nan]]",3.5147764019868724e+158,nan,nan
541,"[[nan], [nan]]","[[nan], [nan]]",7.029552803973745e+158,nan,nan
542,"[[nan], [nan]]","[[nan], [nan]]",1.405910560794749e+159,nan,nan
543,"[[nan], [nan]]","[[nan], [nan]]",2.811821121589498e+159,nan,nan
544,"[[nan], [nan]]","[[nan], [nan]]",5.623642243178996e+159,nan,nan
545,"[[nan], [nan]]","[[nan], [nan]]",1.1247284486357992e+160,nan,nan
546,"[[nan], [nan]]","[[nan], [nan]]",2.2494568972715983e+160,nan,nan
547,"[[nan], [nan]]","[[nan], [nan]]",4.4989137945431966e+160,nan,nan
548,"[[nan], [nan]]","[[nan], [nan]]",8.997827589086393e+160,nan,nan
549,"[[nan], [nan]]","[[nan], [nan]]",1.7995655178172787e+161,nan,nan
550,"[[nan], [nan]]","[[nan], [nan]]",3.5991310356345573e+161,nan,nan
551,"[[nan], [nan]]","[[nan], [nan]]",7.198262071269115e+161,nan,nan
552,"[[nan], [nan]]","[[nan], [nan]]",1.439652414253823e+162,nan,nan
553,"[[nan], [nan]]","[[nan], [nan]]",2.879304828507646e+162,nan,nan
554,"[[nan], [nan]]","[[nan], [nan]]",5.758609657015292e+162,nan,nan
555,"[[nan], [nan]]","[[nan], [nan]]",1.1517219314030583e+163,nan,nan
556,"[[nan], [nan]]","[[nan], [nan]]",2.3034438628061167e+163,nan,nan
557,"[[nan], [nan]]","[[nan], [nan]]",4.6068877256122334e+163,nan,nan
558,"[[nan], [nan]]","[[nan], [nan]]",9.213775451224467e+163,nan,nan
559,"[[nan], [nan]]","[[nan], [nan]]",1.8427550902448933e+164,nan,nan
560,"[[nan], [nan]]","[[nan], [nan]]",3.6855101804897867e+164,nan,nan
561,"[[nan], [nan]]","[[nan], [nan]]",7.371020360979573e+164,nan,nan
562,"[[nan], [nan]]","[[nan], [nan]]",1.4742040721959147e+165,nan,nan
563,"[[nan], [nan]]","[[nan], [nan]]",2.9484081443918293e+165,nan,nan
564,"[[nan], [nan]]","[[nan], [nan]]",5.896816288783659e+165,nan,nan
565,"[[nan], [nan]]","[[nan], [nan]]",1.1793632577567317e+166,nan,nan
566,"[[nan], [nan]]","[[nan], [nan]]",2.3587265155134635e+166,nan,nan
567,"[[nan], [nan]]","[[nan], [nan]]",4.717453031026927e+166,nan,nan
568,"[[nan], [nan]]","[[nan], [nan]]",9.434906062053854e+166,nan,nan
569,"[[nan], [nan]]","[[nan], [nan]]",1.8869812124107708e+167,nan,nan
570,"[[nan], [nan]]","[[nan], [nan]]",3.7739624248215416e+167,nan,nan
571,"[[nan], [nan]]","[[nan], [nan]]",7.547924849643083e+167,nan,nan
572,"[[nan], [nan]]","[[nan], [nan]]",1.5095849699286166e+168,nan,nan
573,"[[nan], [nan]]","[[nan], [nan]]",3.0191699398572332e+168,nan,nan
574,"[[nan], [nan]]","[[nan], [nan]]",6.0383398797144665e+168,nan,nan
575,"[[nan], [nan]]","[[nan], [nan]]",1.2076679759428933e+169,nan,nan
576,"[[nan], [nan]]","[[nan], [nan]]",2.4153359518857866e+169,nan,nan
577,"[[nan], [nan]]","[[nan], [nan]]",4.830671903771573e+169,nan,nan
578,"[[nan], [nan]]","[[nan], [nan]]",9.661343807543146e+169,nan,nan
579,"[[nan], [nan]]","[[nan], [nan]]",1.9322687615086293e+170,nan,nan
580,"[[nan], [nan]]","[[nan], [nan]]",3.8645375230172586e+170,nan,nan
581,"[[nan], [nan]]","[[nan], [nan]]",7.729075046034517e+170,nan,nan
582,"[[nan], [nan]]","[[nan], [nan]]",1.5458150092069034e+171,nan,nan
583,"[[nan], [nan]]","[[nan], [nan]]",3.091630018413807e+171,nan,nan
584,"[[nan], [nan]]","[[nan], [nan]]",6.183260036827614e+171,nan,nan
585,"[[nan], [nan]]","[[nan], [nan]]",1.2366520073655227e+172,nan,nan
586,"[[nan], [nan]]","[[nan], [nan]]",2.4733040147310455e+172,nan,nan
587,"[[nan], [nan]]","[[nan], [nan]]",4.946608029462091e+172,nan,nan
588,"[[nan], [nan]]","[[nan], [nan]]",9.893216058924182e+172,nan,nan
589,"[[nan], [nan]]","[[nan], [nan]]",1.9786432117848364e+173,nan,nan
590,"[[nan], [nan]]","[[nan], [nan]]",3.957286423569673e+173,nan,nan
591,"[[nan], [nan]]","[[nan], [nan]]",7.914572847139346e+173,nan,nan
592,"[[nan], [nan]]","[[nan], [nan]]",1.582914569427869e+174,nan,nan
593,"[[nan], [nan]]","[[nan], [nan]]",3.165829138855738e+174,nan,nan
594,"[[nan], [nan]]","[[nan], [nan]]",6.331658277711476e+174,nan,nan
595,"[[nan], [nan]]","[[nan], [nan]]",1.2663316555422953e+175,nan,nan
596,"[[nan], [nan]]","[[nan], [nan]]",2.5326633110845906e+175,nan,nan
597,"[[nan], [nan]]","[[nan], [nan]]",5.065326622169181e+175,nan,nan
598,"[[nan], [nan]]","[[nan], [nan]]",1.0130653244338362e+176,nan,nan
599,"[[nan], [nan]]","[[nan], [nan]]",2.0261306488676725e+176,nan,nan
600,"[[nan], [nan]]","[[nan], [nan]]",4.052261297735345e+176,nan,nan
601,"[[nan], [nan]]","[[nan], [nan]]",8.10452259547069e+176,nan,nan
602,"[[nan], [nan]]","[[nan], [nan]]",1.620904519094138e+177,nan,nan
603,"[[nan], [nan]]","[[nan], [nan]]",3.241809038188276e+177,nan,nan
604,"[[nan], [nan]]","[[nan], [nan]]",6.483618076376552e+177,nan,nan
605,"[[nan], [nan]]","[[nan], [nan]]",1.2967236152753104e+178,nan,nan
606,"[[nan], [nan]]","[[nan], [nan]]",2.5934472305506207e+178,nan,nan
607,"[[nan], [nan]]","[[nan], [nan]]",5.1868944611012415e+178,nan,nan
608,"[[nan], [nan]]","[[nan], [nan]]",1.0373788922202483e+179,nan,nan
609,"[[nan], [nan]]","[[nan], [nan]]",2.0747577844404966e+179,nan,nan
610,"[[nan], [nan]]","[[nan], [nan]]",4.149515568880993e+179,nan,nan
611,"[[nan], [nan]]","[[nan], [nan]]",8.299031137761986e+179,nan,nan
612,"[[nan], [nan]]","[[nan], [nan]]",1.6598062275523973e+180,nan,nan
613,"[[nan], [nan]]","[[nan], [nan]]",3.3196124551047946e+180,nan,nan
614,"[[nan], [nan]]","[[nan], [nan]]",6.639224910209589e+180,nan,nan
615,"[[nan], [nan]]","[[nan], [nan]]",1.3278449820419178e+181,nan,nan
616,"[[nan], [nan]]","[[nan], [nan]]",2.6556899640838356e+181,nan,nan
617,"[[nan], [nan]]","[[nan], [nan]]",5.311379928167671e+181,nan,nan
618,"[[nan], [nan]]","[[nan], [nan]]",1.0622759856335343e+182,nan,nan
619,"[[nan], [nan]]","[[nan], [nan]]",2.1245519712670685e+182,nan,nan
620,"[[nan], [nan]]","[[nan], [nan]]",4.249103942534137e+182,nan,nan
621,"[[nan], [nan]]","[[nan], [nan]]",8.498207885068274e+182,nan,nan
622,"[[nan], [nan]]","[[nan], [nan]]",1.6996415770136548e+183,nan,nan
623,"[[nan], [nan]]","[[nan], [nan]]",3.3992831540273096e+183,nan,nan
624,"[[nan], [nan]]","[[nan], [nan]]",6.798566308054619e+183,nan,nan
625,"[[nan], [nan]]","[[nan], [nan]]",1.3597132616109238e+184,nan,nan
626,"[[nan], [nan]]","[[nan], [nan]]",2.7194265232218477e+184,nan,nan
627,"[[nan], [nan]]","[[nan], [nan]]",5.4388530464436954e+184,nan,nan
628,"[[nan], [nan]]","[[nan], [nan]]",1.0877706092887391e+185,nan,nan
629,"[[nan], [nan]]","[[nan], [nan]]",2.1755412185774782e+185,nan,nan
630,"[[nan], [nan]]","[[nan], [nan]]",4.3510824371549563e+185,nan,nan
631,"[[nan], [nan]]","[[nan], [nan]]",8.702164874309913e+185,nan,nan
632,"[[nan], [nan]]","[[nan], [nan]]",1.7404329748619825e+186,nan,nan
633,"[[nan], [nan]]","[[nan], [nan]]",3.480865949723965e+186,nan,nan
634,"[[nan], [nan]]","[[nan], [nan]]",6.96173189944793e+186,nan,nan
635,"[[nan], [nan]]","[[nan], [nan]]",1.392346379889586e+187,nan,nan
636,"[[nan], [nan]]","[[nan], [nan]]",2.784692759779172e+187,nan,nan
637,"[[nan], [nan]]","[[nan], [nan]]",5.569385519558344e+187,nan,nan
638,"[[nan], [nan]]","[[nan], [nan]]",1.1138771039116688e+188,nan,nan
639,"[[nan], [nan]]","[[nan], [nan]]",2.2277542078233376e+188,nan,nan
